Time, Date, Ch1, Ch2, NAE
3556746030,2016/9/15 1:0:30,4073,16,0
3556746229,2016/9/15 1:3:49,404,15,0
3556746573,2016/9/15 1:9:33,1733,14,0
3556747247,2016/9/15 1:20:47,391,16,0
3556747309,2016/9/15 1:21:49,520,17,0
3556747635,2016/9/15 1:27:15,287,13,0
3556747777,2016/9/15 1:29:37,17,699,0
3556748198,2016/9/15 1:36:38,522,16,0
3556751467,2016/9/15 2:31:7,215,15,0
3556752072,2016/9/15 2:41:12,218,15,0
3556752290,2016/9/15 2:44:50,5505,17,0
3556752444,2016/9/15 2:47:24,409,15,0
3556754411,2016/9/15 3:20:11,2884,16,0
3556755490,2016/9/15 3:38:10,151,16,0
3556755892,2016/9/15 3:44:52,15,288,0
3556757195,2016/9/15 4:6:35,3545,15,0
3556759621,2016/9/15 4:47:1,1181,16,0
3556760800,2016/9/15 5:6:40,4428,19,0
3556764331,2016/9/15 6:5:31,191,15,0
3556768540,2016/9/15 7:15:40,5544,16,0
3556768850,2016/9/15 7:20:50,995,15,0
3556769872,2016/9/15 7:37:52,378,14,0
3556770554,2016/9/15 7:49:14,396,15,0
3556771501,2016/9/15 8:5:1,3682,15,0
3556772213,2016/9/15 8:16:53,1248,15,0
3556774136,2016/9/15 8:48:56,429,16,0
3556774401,2016/9/15 8:53:21,4789,16,0
3556775922,2016/9/15 9:18:42,1642,18,0
3556776395,2016/9/15 9:26:35,26,2356,0
3556776400,2016/9/15 9:26:40,2500,29,0
3556776401,2016/9/15 9:26:41,3655,38,0
3556776894,2016/9/15 9:34:54,1546,14,0
3556777416,2016/9/15 9:43:36,4393,14,0
3556777754,2016/9/15 9:49:14,434,16,0
3556778316,2016/9/15 9:58:36,308,13,0
3556778757,2016/9/15 10:5:57,204,18,0
3556780527,2016/9/15 10:35:27,3257,16,0
3556781061,2016/9/15 10:44:21,3686,15,0
3556781266,2016/9/15 10:47:46,174,16,0
3556781947,2016/9/15 10:59:7,485,16,0
3556782876,2016/9/15 11:14:36,1706,15,0
3556784801,2016/9/15 11:46:41,740,17,0
3556787844,2016/9/15 12:37:24,400,71,0
3556790512,2016/9/15 13:21:52,259,17,0
3556790806,2016/9/15 13:26:46,15,3269,0
3556791302,2016/9/15 13:35:2,26,236,0
3556798915,2016/9/15 15:41:55,261,16,0
3556800944,2016/9/15 16:15:44,2917,19,0
3556803262,2016/9/15 16:54:22,733,38,0
3556803292,2016/9/15 16:54:52,2686,16,0
3556803333,2016/9/15 16:55:33,7477,88,0
3556803367,2016/9/15 16:56:7,22,5076,0
3556803369,2016/9/15 16:56:9,84,6427,0
3556803371,2016/9/15 16:56:11,16,7830,0
3556803372,2016/9/15 16:56:12,51,7394,0
3556803387,2016/9/15 16:56:27,28,394,0
3556804159,2016/9/15 17:9:19,359,74,0
3556804190,2016/9/15 17:9:50,500,57,0
3556804216,2016/9/15 17:10:16,191,14,0
3556804217,2016/9/15 17:10:17,370,18,0
3556804218,2016/9/15 17:10:18,680,16,0
3556804219,2016/9/15 17:10:19,660,16,0
3556804220,2016/9/15 17:10:20,382,19,0
3556804221,2016/9/15 17:10:21,808,14,0
3556804222,2016/9/15 17:10:22,440,14,0
3556804223,2016/9/15 17:10:23,300,16,0
3556804224,2016/9/15 17:10:24,1211,16,0
3556804225,2016/9/15 17:10:25,304,19,0
3556804226,2016/9/15 17:10:26,280,17,0
3556804227,2016/9/15 17:10:27,373,15,0
3556804228,2016/9/15 17:10:28,506,17,0
3556804229,2016/9/15 17:10:29,158,14,0
3556804231,2016/9/15 17:10:31,285,14,0
3556804232,2016/9/15 17:10:32,610,16,0
3556804236,2016/9/15 17:10:36,256,13,0
3556804237,2016/9/15 17:10:37,2032,19,0
3556804238,2016/9/15 17:10:38,193,16,0
3556804242,2016/9/15 17:10:42,368,69,0
3556804251,2016/9/15 17:10:51,1787,57,0
3556804402,2016/9/15 17:13:22,719,18,0
3556804403,2016/9/15 17:13:23,377,14,0
3556804523,2016/9/15 17:15:23,18,569,0
3556804538,2016/9/15 17:15:38,494,13,0
3556804690,2016/9/15 17:18:10,33,6820,0
3556804692,2016/9/15 17:18:12,27,9848,0
3556804700,2016/9/15 17:18:20,329,16,0
3556804701,2016/9/15 17:18:21,337,15,0
3556804705,2016/9/15 17:18:25,10736,13,0
3556804712,2016/9/15 17:18:32,261,13,0
3556804962,2016/9/15 17:22:42,8477,15,0
3556804963,2016/9/15 17:22:43,10766,15,0
3556804964,2016/9/15 17:22:44,9448,14,0
3556804965,2016/9/15 17:22:45,7670,14,0
3556804971,2016/9/15 17:22:51,12,7310,0
3556804999,2016/9/15 17:23:19,15,4315,0
3556805270,2016/9/15 17:27:50,8472,44,0
3556805271,2016/9/15 17:27:51,12250,66,0
