Time, Date, Ch1, Ch2, NAE
3558211579,2016/10/2 0:6:19,69,16,0
3558215845,2016/10/2 1:17:25,56,14,0
3558226652,2016/10/2 4:17:32,49,17,0
3558232654,2016/10/2 5:57:34,55,13,0
3558235910,2016/10/2 6:51:50,15,54,0
3558241315,2016/10/2 8:21:55,52,13,0
3558242084,2016/10/2 8:34:44,30,15,0
3558243021,2016/10/2 8:50:21,16,176,0
3558244275,2016/10/2 9:11:15,85,15,0
3558245147,2016/10/2 9:25:47,57,17,0
3558245165,2016/10/2 9:26:5,17,85,0
3558246568,2016/10/2 9:49:28,78,15,0
3558246650,2016/10/2 9:50:50,15,72,0
3558246690,2016/10/2 9:51:30,67,15,0
3558246806,2016/10/2 9:53:26,70,15,0
3558246949,2016/10/2 9:55:49,42,15,0
3558247340,2016/10/2 10:2:20,71,15,0
3558247460,2016/10/2 10:4:20,38,13,0
3558247632,2016/10/2 10:7:12,17,62,0
3558247661,2016/10/2 10:7:41,71,15,0
3558247669,2016/10/2 10:7:49,42,18,0
3558247842,2016/10/2 10:10:42,105,15,0
3558247943,2016/10/2 10:12:23,40,16,0
3558248623,2016/10/2 10:23:43,52,14,0
3558248746,2016/10/2 10:25:46,44,16,0
3558249041,2016/10/2 10:30:41,189,16,0
3558249080,2016/10/2 10:31:20,16,67,0
3558249104,2016/10/2 10:31:44,50,17,0
3558249118,2016/10/2 10:31:58,17,121,0
3558249119,2016/10/2 10:31:59,15,72,0
3558249128,2016/10/2 10:32:8,381,15,0
3558249201,2016/10/2 10:33:21,86,14,0
3558249339,2016/10/2 10:35:39,49,15,0
3558249367,2016/10/2 10:36:7,67,15,0
3558249427,2016/10/2 10:37:7,58,15,0
3558249553,2016/10/2 10:39:13,257,15,0
3558249607,2016/10/2 10:40:7,117,14,0
3558249664,2016/10/2 10:41:4,77,14,0
3558249798,2016/10/2 10:43:18,15,42,0
3558249825,2016/10/2 10:43:45,76,14,0
3558250128,2016/10/2 10:48:48,17,117,0
3558250299,2016/10/2 10:51:39,41,15,0
3558250320,2016/10/2 10:52:0,49,15,0
3558250409,2016/10/2 10:53:29,19,42,0
3558250552,2016/10/2 10:55:52,16,41,0
3558250699,2016/10/2 10:58:19,15,147,0
3558250969,2016/10/2 11:2:49,43,16,0
3558251000,2016/10/2 11:3:20,45,16,0
3558251408,2016/10/2 11:10:8,78,17,0
3558251502,2016/10/2 11:11:42,63,17,0
3558251646,2016/10/2 11:14:6,56,17,0
3558251663,2016/10/2 11:14:23,16,117,0
3558251805,2016/10/2 11:16:45,38,14,0
3558251862,2016/10/2 11:17:42,36,17,0
3558252183,2016/10/2 11:23:3,71,16,0
3558252208,2016/10/2 11:23:28,16,132,0
3558252618,2016/10/2 11:30:18,38,17,0
3558252622,2016/10/2 11:30:22,72,14,0
3558252669,2016/10/2 11:31:9,16,53,0
3558252709,2016/10/2 11:31:49,111,15,0
3558252861,2016/10/2 11:34:21,16,85,0
3558253064,2016/10/2 11:37:44,58,16,0
3558253143,2016/10/2 11:39:3,83,15,0
3558253519,2016/10/2 11:45:19,179,16,0
3558253531,2016/10/2 11:45:31,54,13,0
3558253718,2016/10/2 11:48:38,101,15,0
3558254268,2016/10/2 11:57:48,57,15,0
3558254487,2016/10/2 12:1:27,90,16,0
3558254801,2016/10/2 12:6:41,47,13,0
3558254850,2016/10/2 12:7:30,53,15,0
3558254901,2016/10/2 12:8:21,38,14,0
3558254906,2016/10/2 12:8:26,349,14,0
3558255007,2016/10/2 12:10:7,83,17,0
3558255016,2016/10/2 12:10:16,71,18,0
3558255248,2016/10/2 12:14:8,82,15,0
3558255431,2016/10/2 12:17:11,15,59,0
3558255472,2016/10/2 12:17:52,141,17,0
3558255542,2016/10/2 12:19:2,2320,17,0
3558255630,2016/10/2 12:20:30,45,14,0
3558255777,2016/10/2 12:22:57,66,15,0
3558256038,2016/10/2 12:27:18,106,16,0
3558256290,2016/10/2 12:31:30,62,15,0
3558256867,2016/10/2 12:41:7,59,17,0
3558256887,2016/10/2 12:41:27,39,15,0
3558256936,2016/10/2 12:42:16,60,16,0
3558256983,2016/10/2 12:43:3,63,15,0
3558257068,2016/10/2 12:44:28,69,15,0
3558257097,2016/10/2 12:44:57,15,76,0
3558257133,2016/10/2 12:45:33,123,14,0
3558257937,2016/10/2 12:58:57,15,75,0
3558258058,2016/10/2 13:0:58,16,69,0
3558258678,2016/10/2 13:11:18,74,15,0
3558259217,2016/10/2 13:20:17,53,15,0
3558259442,2016/10/2 13:24:2,89,15,0
3558259764,2016/10/2 13:29:24,18,47,0
3558259810,2016/10/2 13:30:10,16,58,0
3558259902,2016/10/2 13:31:42,15,282,0
3558260756,2016/10/2 13:45:56,46,16,0
3558261036,2016/10/2 13:50:36,117,15,0
3558261073,2016/10/2 13:51:13,16,1644,0
3558261911,2016/10/2 14:5:11,15,83,0
3558262267,2016/10/2 14:11:7,15,4309,0
3558263239,2016/10/2 14:27:19,15,50,0
3558263248,2016/10/2 14:27:28,92,19,0
3558263493,2016/10/2 14:31:33,58,16,0
3558263892,2016/10/2 14:38:12,108,17,0
3558264151,2016/10/2 14:42:31,49,15,0
3558264437,2016/10/2 14:47:17,52,17,0
3558264761,2016/10/2 14:52:41,118,16,0
3558264955,2016/10/2 14:55:55,143,17,0
3558265132,2016/10/2 14:58:52,14,41,0
3558266095,2016/10/2 15:14:55,38,15,0
3558266203,2016/10/2 15:16:43,93,16,0
3558268850,2016/10/2 16:0:50,305,14,0
3558270846,2016/10/2 16:34:6,51,16,0
