Time, Date, Ch1, Ch2, NAE
3557866052,2016/9/28 0:7:32,32,16,0
3557866254,2016/9/28 0:10:54,15,99,0
3557867615,2016/9/28 0:33:35,62,16,0
3557869946,2016/9/28 1:12:26,16,346,0
3557870129,2016/9/28 1:15:29,128,15,0
3557870456,2016/9/28 1:20:56,17,96,0
3557870742,2016/9/28 1:25:42,299,15,0
3557871654,2016/9/28 1:40:54,15,54,0
3557876005,2016/9/28 2:53:25,186,25,0
3557879225,2016/9/28 3:47:5,230,15,0
3557880076,2016/9/28 4:1:16,113,16,0
3557880190,2016/9/28 4:3:10,66,14,0
3557882260,2016/9/28 4:37:40,175,17,0
3557882450,2016/9/28 4:40:50,188,17,0
3557882489,2016/9/28 4:41:29,14,114,0
3557884901,2016/9/28 5:21:41,17,119,0
3557887373,2016/9/28 6:2:53,721,16,0
3557888716,2016/9/28 6:25:16,108,17,0
3557889526,2016/9/28 6:38:46,53,15,0
3557891194,2016/9/28 7:6:34,44,19,0
3557891195,2016/9/28 7:6:35,62,18,0
3557891213,2016/9/28 7:6:53,83,25,0
3557891224,2016/9/28 7:7:4,53,20,0
3557891225,2016/9/28 7:7:5,96,24,0
3557891228,2016/9/28 7:7:8,49,17,0
3557891233,2016/9/28 7:7:13,51,16,0
3557891272,2016/9/28 7:7:52,139,19,0
3557891273,2016/9/28 7:7:53,113,20,0
3557891274,2016/9/28 7:7:54,144,22,0
3557891276,2016/9/28 7:7:56,64,14,0
3557891277,2016/9/28 7:7:57,60,16,0
3557891278,2016/9/28 7:7:58,76,19,0
3557891279,2016/9/28 7:7:59,62,17,0
3557891280,2016/9/28 7:8:0,46,16,0
3557891281,2016/9/28 7:8:1,71,14,0
3557891282,2016/9/28 7:8:2,75,19,0
3557891283,2016/9/28 7:8:3,44,16,0
3557891284,2016/9/28 7:8:4,62,16,0
3557891285,2016/9/28 7:8:5,75,17,0
3557891286,2016/9/28 7:8:6,39,18,0
3557891287,2016/9/28 7:8:7,55,16,0
3557891288,2016/9/28 7:8:8,121,19,0
3557891289,2016/9/28 7:8:9,68,21,0
3557891290,2016/9/28 7:8:10,57,15,0
3557891291,2016/9/28 7:8:11,102,19,0
3557891292,2016/9/28 7:8:12,65,16,0
3557891293,2016/9/28 7:8:13,54,14,0
3557891294,2016/9/28 7:8:14,72,16,0
3557891295,2016/9/28 7:8:15,212,20,0
3557891296,2016/9/28 7:8:16,89,18,0
3557891597,2016/9/28 7:13:17,188,22,0
3557891807,2016/9/28 7:16:47,50,18,0
3557891810,2016/9/28 7:16:50,65,23,0
3557891811,2016/9/28 7:16:51,58,15,0
3557891857,2016/9/28 7:17:37,77,24,0
3557891859,2016/9/28 7:17:39,61,17,0
3557891864,2016/9/28 7:17:44,61,24,0
3557891867,2016/9/28 7:17:47,77,17,0
3557891868,2016/9/28 7:17:48,110,20,0
3557891869,2016/9/28 7:17:49,46,18,0
3557891870,2016/9/28 7:17:50,57,18,0
3557891871,2016/9/28 7:17:51,52,18,0
3557891873,2016/9/28 7:17:53,86,16,0
3557891875,2016/9/28 7:17:55,50,16,0
3557891876,2016/9/28 7:17:56,49,14,0
3557891877,2016/9/28 7:17:57,62,19,0
3557891883,2016/9/28 7:18:3,46,15,0
3557891884,2016/9/28 7:18:4,239,25,0
3557891885,2016/9/28 7:18:5,58,15,0
3557891888,2016/9/28 7:18:8,44,16,0
3557891889,2016/9/28 7:18:9,49,19,0
3557891953,2016/9/28 7:19:13,58,16,0
3557891954,2016/9/28 7:19:14,49,23,0
3557891970,2016/9/28 7:19:30,54,17,0
3557891981,2016/9/28 7:19:41,53,20,0
3557891983,2016/9/28 7:19:43,52,16,0
3557892005,2016/9/28 7:20:5,56,15,0
3557892106,2016/9/28 7:21:46,16,47,0
3557892120,2016/9/28 7:22:0,14,307,0
3557893371,2016/9/28 7:42:51,186,23,0
3557911471,2016/9/28 12:44:31,15,65,0
3557911472,2016/9/28 12:44:32,103,24,0
3557911563,2016/9/28 12:46:3,14,46,0
3557912938,2016/9/28 13:8:58,15,75,0
3557913703,2016/9/28 13:21:43,21,42,0
3557913704,2016/9/28 13:21:44,21,69,0
3557913712,2016/9/28 13:21:52,19,56,0
3557913713,2016/9/28 13:21:53,15,48,0
3557913779,2016/9/28 13:22:59,15,33,0
3557914855,2016/9/28 13:40:55,16,42,0
3557915054,2016/9/28 13:44:14,48,16,0
3557915669,2016/9/28 13:54:29,16,47,0
3557915691,2016/9/28 13:54:51,16,63,0
3557916303,2016/9/28 14:5:3,63,20,0
3557916415,2016/9/28 14:6:55,459,15,0
3557916518,2016/9/28 14:8:38,24,69,0
3557916622,2016/9/28 14:10:22,52,17,0
3557918617,2016/9/28 14:43:37,18,275,0
3557921034,2016/9/28 15:23:54,50,14,0
3557921043,2016/9/28 15:24:3,173,20,0
3557921061,2016/9/28 15:24:21,172,19,0
3557921387,2016/9/28 15:29:47,56,15,0
3557921483,2016/9/28 15:31:23,47,18,0
3557921515,2016/9/28 15:31:55,16,75,0
3557922021,2016/9/28 15:40:21,126,13,0
3557922192,2016/9/28 15:43:12,57,18,0
3557922244,2016/9/28 15:44:4,78,24,0
3557922655,2016/9/28 15:50:55,50,17,0
3557923292,2016/9/28 16:1:32,70,24,0
3557923502,2016/9/28 16:5:2,56,15,0
3557924004,2016/9/28 16:13:24,48,15,0
3557924202,2016/9/28 16:16:42,69,14,0
3557924323,2016/9/28 16:18:43,55,17,0
3557924333,2016/9/28 16:18:53,21,45,0
3557924603,2016/9/28 16:23:23,57,16,0
3557924964,2016/9/28 16:29:24,21,50,0
3557924965,2016/9/28 16:29:25,23,145,0
3557925012,2016/9/28 16:30:12,15,69,0
3557925040,2016/9/28 16:30:40,111,21,0
3557925043,2016/9/28 16:30:43,52,18,0
3557925054,2016/9/28 16:30:54,97,23,0
3557925055,2016/9/28 16:30:55,61,23,0
3557925098,2016/9/28 16:31:38,89,25,0
3557925113,2016/9/28 16:31:53,50,25,0
3557926309,2016/9/28 16:51:49,16,55,0
3557926417,2016/9/28 16:53:37,63,17,0
3557926732,2016/9/28 16:58:52,151,20,0
3557926733,2016/9/28 16:58:53,174,16,0
3557926734,2016/9/28 16:58:54,63,15,0
3557926746,2016/9/28 16:59:6,53,17,0
3557926749,2016/9/28 16:59:9,138,17,0
3557926750,2016/9/28 16:59:10,44,16,0
3557926754,2016/9/28 16:59:14,115,16,0
3557926755,2016/9/28 16:59:15,96,22,0
3557926757,2016/9/28 16:59:17,82,21,0
3557926759,2016/9/28 16:59:19,64,16,0
3557926942,2016/9/28 17:2:22,66,23,0
3557926947,2016/9/28 17:2:27,105,18,0
3557927087,2016/9/28 17:4:47,16,3046,0
3557927283,2016/9/28 17:8:3,60,13,0
3557927768,2016/9/28 17:16:8,55,18,0
3557928397,2016/9/28 17:26:37,89,18,0
3557928584,2016/9/28 17:29:44,53,16,0
3557929094,2016/9/28 17:38:14,83,24,0
3557929095,2016/9/28 17:38:15,79,24,0
3557929097,2016/9/28 17:38:17,59,25,0
3557929098,2016/9/28 17:38:18,17,84,0
3557929103,2016/9/28 17:38:23,15,99,0
3557929527,2016/9/28 17:45:27,45,16,0
3557929711,2016/9/28 17:48:31,39,16,0
3557930626,2016/9/28 18:3:46,17,64,0
3557930628,2016/9/28 18:3:48,53,16,0
3557930741,2016/9/28 18:5:41,48,19,0
3557931119,2016/9/28 18:11:59,3673,15,0
3557932713,2016/9/28 18:38:33,17,37,0
3557932839,2016/9/28 18:40:39,13,33,0
3557933465,2016/9/28 18:51:5,68,20,0
3557933579,2016/9/28 18:52:59,23,184,0
3557933813,2016/9/28 18:56:53,578,21,0
3557934202,2016/9/28 19:3:22,15,83,0
3557934409,2016/9/28 19:6:49,15,105,0
3557934410,2016/9/28 19:6:50,23,151,0
3557934422,2016/9/28 19:7:2,66,21,0
3557934432,2016/9/28 19:7:12,63,21,0
3557934578,2016/9/28 19:9:38,45,17,0
3557934579,2016/9/28 19:9:39,59,17,0
3557934580,2016/9/28 19:9:40,54,15,0
3557934584,2016/9/28 19:9:44,14,78,0
3557936587,2016/9/28 19:43:7,18,73,0
3557936827,2016/9/28 19:47:7,16,45,0
3557937216,2016/9/28 19:53:36,17,48,0
