Time, Date, Ch1, Ch2, NAE
3556569678,2016/9/13 0:1:18,15,486,0
3556569712,2016/9/13 0:1:52,17,432,0
3556569745,2016/9/13 0:2:25,16,1339,0
3556569751,2016/9/13 0:2:31,1828,16,0
3556569795,2016/9/13 0:3:15,4249,14,0
3556569854,2016/9/13 0:4:14,16,202,0
3556569925,2016/9/13 0:5:25,16,1728,0
3556569981,2016/9/13 0:6:21,15,314,0
3556570018,2016/9/13 0:6:58,2008,14,0
3556570025,2016/9/13 0:7:5,17,291,0
3556570077,2016/9/13 0:7:57,16,2035,0
3556570085,2016/9/13 0:8:5,19,415,0
3556570144,2016/9/13 0:9:4,995,15,0
3556570184,2016/9/13 0:9:44,16,1585,0
3556570218,2016/9/13 0:10:18,15,340,0
3556570229,2016/9/13 0:10:29,17,1396,0
3556570295,2016/9/13 0:11:35,1418,16,0
3556570301,2016/9/13 0:11:41,1562,17,0
3556570303,2016/9/13 0:11:43,14,246,0
3556570352,2016/9/13 0:12:32,14,811,0
3556570372,2016/9/13 0:12:52,16,1019,0
3556570403,2016/9/13 0:13:23,16,740,0
3556570442,2016/9/13 0:14:2,17,371,0
3556570517,2016/9/13 0:15:17,15,238,0
3556570546,2016/9/13 0:15:46,16,220,0
3556570580,2016/9/13 0:16:20,1029,15,0
3556570695,2016/9/13 0:18:15,15,969,0
3556570697,2016/9/13 0:18:17,652,15,0
3556570733,2016/9/13 0:18:53,303,16,0
3556570739,2016/9/13 0:18:59,651,14,0
3556570783,2016/9/13 0:19:43,16,1309,0
3556570806,2016/9/13 0:20:6,19,718,0
3556570807,2016/9/13 0:20:7,17,1441,0
3556570876,2016/9/13 0:21:16,3034,17,0
3556570896,2016/9/13 0:21:36,15,675,0
3556570909,2016/9/13 0:21:49,240,16,0
3556570921,2016/9/13 0:22:1,407,14,0
3556570967,2016/9/13 0:22:47,820,14,0
3556571030,2016/9/13 0:23:50,17,1595,0
3556571072,2016/9/13 0:24:32,14,246,0
3556571116,2016/9/13 0:25:16,17,1048,0
3556571162,2016/9/13 0:26:2,17,2233,0
3556571269,2016/9/13 0:27:49,802,15,0
3556571354,2016/9/13 0:29:14,17,1135,0
3556571444,2016/9/13 0:30:44,2123,16,0
3556571477,2016/9/13 0:31:17,15,804,0
