Time, Date, Ch1, Ch2, NAE
3557953937,2016/9/29 0:32:17,42,14,0
3557954217,2016/9/29 0:36:57,18,58,0
3557955040,2016/9/29 0:50:40,66,19,0
3557962048,2016/9/29 2:47:28,73,16,0
3557964187,2016/9/29 3:23:7,16,50,0
3557965043,2016/9/29 3:37:23,19,55,0
3557965682,2016/9/29 3:48:2,14,51,0
3557966703,2016/9/29 4:5:3,30,13,0
3557967336,2016/9/29 4:15:36,74,15,0
3557969488,2016/9/29 4:51:28,13,59,0
3557970079,2016/9/29 5:1:19,15,84,0
3557971486,2016/9/29 5:24:46,19,96,0
3557971986,2016/9/29 5:33:6,15,465,0
3557973154,2016/9/29 5:52:34,16,43,0
3557974259,2016/9/29 6:10:59,16,54,0
3557975889,2016/9/29 6:38:9,15,32,0
3557976138,2016/9/29 6:42:18,15,38,0
3557977116,2016/9/29 6:58:36,62,16,0
3557978506,2016/9/29 7:21:46,16,73,0
3557979449,2016/9/29 7:37:29,933,17,0
3557979661,2016/9/29 7:41:1,184,17,0
3557982211,2016/9/29 8:23:31,16,46,0
3557982219,2016/9/29 8:23:39,639,16,0
3557982366,2016/9/29 8:26:6,182,18,0
3557982487,2016/9/29 8:28:7,84,16,0
3557983155,2016/9/29 8:39:15,142,15,0
3557984852,2016/9/29 9:7:32,54,18,0
3557986473,2016/9/29 9:34:33,138,16,0
3557989778,2016/9/29 10:29:38,121,16,0
3557989988,2016/9/29 10:33:8,55,13,0
3557990791,2016/9/29 10:46:31,18,65,0
3557991170,2016/9/29 10:52:50,1565,18,0
3557991381,2016/9/29 10:56:21,15,116,0
3557992400,2016/9/29 11:13:20,16,65,0
3557992538,2016/9/29 11:15:38,17,48,0
3557996396,2016/9/29 12:19:56,18,261,0
3557997052,2016/9/29 12:30:52,16,56,0
3557998482,2016/9/29 12:54:42,789,16,0
3557998621,2016/9/29 12:57:1,117,17,0
3557999343,2016/9/29 13:9:3,103,18,0
3557999462,2016/9/29 13:11:2,15,76,0
3557999494,2016/9/29 13:11:34,67,17,0
3558000172,2016/9/29 13:22:52,907,17,0
3558000251,2016/9/29 13:24:11,13,1348,0
3558000608,2016/9/29 13:30:8,75,18,0
3558001850,2016/9/29 13:50:50,265,17,0
3558002418,2016/9/29 14:0:18,77,16,0
3558002747,2016/9/29 14:5:47,56,15,0
3558002777,2016/9/29 14:6:17,68,15,0
3558003159,2016/9/29 14:12:39,44,16,0
3558003307,2016/9/29 14:15:7,238,15,0
3558003309,2016/9/29 14:15:9,15,44,0
3558004179,2016/9/29 14:29:39,16,92,0
3558004389,2016/9/29 14:33:9,16,59,0
3558004542,2016/9/29 14:35:42,16,115,0
3558005084,2016/9/29 14:44:44,83,16,0
3558005118,2016/9/29 14:45:18,42,13,0
3558005715,2016/9/29 14:55:15,14,120,0
3558005850,2016/9/29 14:57:30,1236,16,0
3558006307,2016/9/29 15:5:7,99,16,0
3558006611,2016/9/29 15:10:11,42,15,0
3558006660,2016/9/29 15:11:0,16,67,0
3558006781,2016/9/29 15:13:1,86,18,0
3558006789,2016/9/29 15:13:9,45,16,0
3558006907,2016/9/29 15:15:7,16,686,0
3558007386,2016/9/29 15:23:6,62,18,0
3558007855,2016/9/29 15:30:55,302,14,0
3558008761,2016/9/29 15:46:1,54,14,0
3558008954,2016/9/29 15:49:14,156,16,0
3558009687,2016/9/29 16:1:27,195,15,0
3558010268,2016/9/29 16:11:8,69,18,0
3558010500,2016/9/29 16:15:0,50,15,0
3558010977,2016/9/29 16:22:57,16,93,0
3558012280,2016/9/29 16:44:40,201,16,0
3558012526,2016/9/29 16:48:46,15,38,0
3558012652,2016/9/29 16:50:52,51,17,0
3558013858,2016/9/29 17:10:58,261,16,0
