Time, Date, Ch1, Ch2, NAE
3558384291,2016/10/4 0:4:51,116,19,0
3558384562,2016/10/4 0:9:22,14,333,0
3558384614,2016/10/4 0:10:14,81,16,0
3558384660,2016/10/4 0:11:0,455,14,0
3558384716,2016/10/4 0:11:56,39,16,0
3558384788,2016/10/4 0:13:8,49,13,0
3558384891,2016/10/4 0:14:51,184,15,0
3558385006,2016/10/4 0:16:46,75,17,0
3558385080,2016/10/4 0:18:0,15,1689,0
3558385135,2016/10/4 0:18:55,14,1168,0
3558385491,2016/10/4 0:24:51,108,16,0
3558385636,2016/10/4 0:27:16,39,17,0
3558385806,2016/10/4 0:30:6,1779,16,0
3558385906,2016/10/4 0:31:46,16,55,0
3558385929,2016/10/4 0:32:9,455,16,0
3558386294,2016/10/4 0:38:14,709,15,0
3558386380,2016/10/4 0:39:40,17,76,0
3558386567,2016/10/4 0:42:47,959,15,0
3558386598,2016/10/4 0:43:18,97,14,0
3558386887,2016/10/4 0:48:7,74,16,0
3558386897,2016/10/4 0:48:17,18,69,0
3558386925,2016/10/4 0:48:45,2226,16,0
3558387126,2016/10/4 0:52:6,415,18,0
3558387137,2016/10/4 0:52:17,40,15,0
3558387184,2016/10/4 0:53:4,201,17,0
3558387237,2016/10/4 0:53:57,149,18,0
3558387300,2016/10/4 0:55:0,1223,16,0
3558387425,2016/10/4 0:57:5,39,16,0
3558387457,2016/10/4 0:57:37,129,14,0
3558387459,2016/10/4 0:57:39,64,17,0
3558387611,2016/10/4 1:0:11,44,16,0
3558387924,2016/10/4 1:5:24,173,14,0
3558388028,2016/10/4 1:7:8,64,14,0
3558388102,2016/10/4 1:8:22,150,14,0
3558388179,2016/10/4 1:9:39,1941,16,0
3558388181,2016/10/4 1:9:41,46,16,0
3558388407,2016/10/4 1:13:27,35,16,0
3558388567,2016/10/4 1:16:7,241,15,0
3558388678,2016/10/4 1:17:58,93,15,0
3558388875,2016/10/4 1:21:15,15,57,0
3558389036,2016/10/4 1:23:56,99,16,0
3558389067,2016/10/4 1:24:27,63,14,0
3558389116,2016/10/4 1:25:16,689,16,0
3558389167,2016/10/4 1:26:7,185,13,0
3558389174,2016/10/4 1:26:14,244,16,0
3558389191,2016/10/4 1:26:31,14,60,0
3558389360,2016/10/4 1:29:20,1425,15,0
3558389508,2016/10/4 1:31:48,55,15,0
3558389666,2016/10/4 1:34:26,95,15,0
3558389699,2016/10/4 1:34:59,151,16,0
3558389912,2016/10/4 1:38:32,161,16,0
3558389935,2016/10/4 1:38:55,1061,15,0
3558390031,2016/10/4 1:40:31,314,15,0
3558390063,2016/10/4 1:41:3,16,108,0
3558390291,2016/10/4 1:44:51,846,16,0
3558390439,2016/10/4 1:47:19,31,14,0
3558390702,2016/10/4 1:51:42,812,15,0
3558390867,2016/10/4 1:54:27,46,15,0
3558390898,2016/10/4 1:54:58,14,2131,0
3558391028,2016/10/4 1:57:8,185,14,0
3558391143,2016/10/4 1:59:3,18,467,0
3558391284,2016/10/4 2:1:24,37,15,0
3558391328,2016/10/4 2:2:8,86,14,0
3558391342,2016/10/4 2:2:22,35,16,0
3558391376,2016/10/4 2:2:56,35,16,0
3558391751,2016/10/4 2:9:11,176,18,0
3558391976,2016/10/4 2:12:56,70,16,0
3558392054,2016/10/4 2:14:14,39,15,0
3558392078,2016/10/4 2:14:38,13,255,0
3558392160,2016/10/4 2:16:0,17,165,0
3558392236,2016/10/4 2:17:16,120,14,0
3558392299,2016/10/4 2:18:19,45,14,0
3558392371,2016/10/4 2:19:31,2013,16,0
3558392390,2016/10/4 2:19:50,982,15,0
3558392432,2016/10/4 2:20:32,521,17,0
3558392655,2016/10/4 2:24:15,221,15,0
3558392681,2016/10/4 2:24:41,1107,16,0
3558392915,2016/10/4 2:28:35,60,15,0
3558392991,2016/10/4 2:29:51,241,14,0
3558393091,2016/10/4 2:31:31,50,13,0
3558393318,2016/10/4 2:35:18,225,20,0
3558393458,2016/10/4 2:37:38,343,14,0
3558393552,2016/10/4 2:39:12,50,17,0
3558393579,2016/10/4 2:39:39,16,1128,0
3558393892,2016/10/4 2:44:52,15,63,0
3558393933,2016/10/4 2:45:33,369,16,0
3558393955,2016/10/4 2:45:55,252,15,0
3558394060,2016/10/4 2:47:40,38,16,0
3558394264,2016/10/4 2:51:4,89,16,0
3558394307,2016/10/4 2:51:47,226,15,0
3558394325,2016/10/4 2:52:5,47,16,0
3558394420,2016/10/4 2:53:40,1351,13,0
3558394541,2016/10/4 2:55:41,357,16,0
3558394863,2016/10/4 3:1:3,1108,15,0
3558394984,2016/10/4 3:3:4,346,16,0
3558395062,2016/10/4 3:4:22,510,19,0
3558395164,2016/10/4 3:6:4,174,15,0
3558395358,2016/10/4 3:9:18,124,15,0
3558395592,2016/10/4 3:13:12,43,15,0
3558395608,2016/10/4 3:13:28,39,15,0
3558396316,2016/10/4 3:25:16,171,16,0
3558396352,2016/10/4 3:25:52,1897,13,0
3558396375,2016/10/4 3:26:15,651,18,0
3558396491,2016/10/4 3:28:11,15,348,0
3558396528,2016/10/4 3:28:48,71,16,0
3558396786,2016/10/4 3:33:6,90,17,0
3558396802,2016/10/4 3:33:22,328,16,0
3558396888,2016/10/4 3:34:48,15,154,0
3558396896,2016/10/4 3:34:56,703,15,0
3558397113,2016/10/4 3:38:33,752,15,0
3558397189,2016/10/4 3:39:49,1398,15,0
3558397435,2016/10/4 3:43:55,43,18,0
3558397450,2016/10/4 3:44:10,133,15,0
3558397786,2016/10/4 3:49:46,1171,16,0
3558398260,2016/10/4 3:57:40,52,18,0
3558398270,2016/10/4 3:57:50,18,2613,0
3558398294,2016/10/4 3:58:14,475,16,0
3558398434,2016/10/4 4:0:34,743,14,0
3558399041,2016/10/4 4:10:41,759,15,0
3558399288,2016/10/4 4:14:48,191,15,0
3558399354,2016/10/4 4:15:54,50,15,0
3558399359,2016/10/4 4:15:59,245,18,0
3558399607,2016/10/4 4:20:7,304,15,0
3558399747,2016/10/4 4:22:27,1054,15,0
3558399812,2016/10/4 4:23:32,342,15,0
3558399937,2016/10/4 4:25:37,165,14,0
3558400023,2016/10/4 4:27:3,14,98,0
3558400097,2016/10/4 4:28:17,566,15,0
3558400304,2016/10/4 4:31:44,48,16,0
3558400564,2016/10/4 4:36:4,74,16,0
3558400696,2016/10/4 4:38:16,62,15,0
3558400810,2016/10/4 4:40:10,2054,17,0
3558400911,2016/10/4 4:41:51,1346,17,0
3558401094,2016/10/4 4:44:54,384,14,0
3558401107,2016/10/4 4:45:7,50,16,0
3558401221,2016/10/4 4:47:1,19,2760,0
3558401715,2016/10/4 4:55:15,286,14,0
3558402005,2016/10/4 5:0:5,21,70,0
3558402553,2016/10/4 5:9:13,395,14,0
3558402612,2016/10/4 5:10:12,14,62,0
3558402712,2016/10/4 5:11:52,163,16,0
3558402739,2016/10/4 5:12:19,57,16,0
3558402788,2016/10/4 5:13:8,113,17,0
3558402968,2016/10/4 5:16:8,239,16,0
3558403004,2016/10/4 5:16:44,16,32,0
3558403152,2016/10/4 5:19:12,44,14,0
3558403382,2016/10/4 5:23:2,105,15,0
3558403526,2016/10/4 5:25:26,714,14,0
3558403528,2016/10/4 5:25:28,439,13,0
3558403773,2016/10/4 5:29:33,41,18,0
3558403862,2016/10/4 5:31:2,91,17,0
3558403876,2016/10/4 5:31:16,169,18,0
3558404120,2016/10/4 5:35:20,248,16,0
3558404155,2016/10/4 5:35:55,229,15,0
3558404585,2016/10/4 5:43:5,260,16,0
3558404763,2016/10/4 5:46:3,55,15,0
3558404926,2016/10/4 5:48:46,65,16,0
3558404965,2016/10/4 5:49:25,305,15,0
3558405001,2016/10/4 5:50:1,482,14,0
