Time, Date, Ch1, Ch2, NAE
3557780556,2016/9/27 0:22:36,17,119,0
3557780714,2016/9/27 0:25:14,234,16,0
3557780940,2016/9/27 0:29:0,45,16,0
3557781473,2016/9/27 0:37:53,196,14,0
3557781557,2016/9/27 0:39:17,33,14,0
3557781823,2016/9/27 0:43:43,15,173,0
3557782164,2016/9/27 0:49:24,116,17,0
3557782272,2016/9/27 0:51:12,54,15,0
3557782282,2016/9/27 0:51:22,16,40,0
3557782833,2016/9/27 1:0:33,17,81,0
3557782869,2016/9/27 1:1:9,3845,15,0
3557783108,2016/9/27 1:5:8,16,49,0
3557783341,2016/9/27 1:9:1,808,17,0
3557783718,2016/9/27 1:15:18,18,323,0
3557783722,2016/9/27 1:15:22,15,95,0
3557783802,2016/9/27 1:16:42,15,70,0
3557784453,2016/9/27 1:27:33,104,15,0
3557784500,2016/9/27 1:28:20,230,16,0
3557784738,2016/9/27 1:32:18,62,16,0
3557784996,2016/9/27 1:36:36,17,45,0
3557785063,2016/9/27 1:37:43,14,146,0
3557785426,2016/9/27 1:43:46,101,16,0
3557785785,2016/9/27 1:49:45,2019,15,0
3557785803,2016/9/27 1:50:3,16,73,0
3557786033,2016/9/27 1:53:53,16,50,0
3557786557,2016/9/27 2:2:37,16,112,0
3557787165,2016/9/27 2:12:45,17,1034,0
3557787270,2016/9/27 2:14:30,226,18,0
3557787458,2016/9/27 2:17:38,51,16,0
3557787496,2016/9/27 2:18:16,33,15,0
3557787895,2016/9/27 2:24:55,116,17,0
3557787972,2016/9/27 2:26:12,15,179,0
3557787996,2016/9/27 2:26:36,296,16,0
3557788047,2016/9/27 2:27:27,374,16,0
3557788854,2016/9/27 2:40:54,45,16,0
3557789148,2016/9/27 2:45:48,2684,16,0
3557789213,2016/9/27 2:46:53,15,343,0
3557789356,2016/9/27 2:49:16,64,17,0
3557790030,2016/9/27 3:0:30,780,15,0
3557790106,2016/9/27 3:1:46,85,16,0
3557791151,2016/9/27 3:19:11,15,113,0
3557791285,2016/9/27 3:21:25,83,13,0
3557791810,2016/9/27 3:30:10,34,15,0
3557793127,2016/9/27 3:52:7,38,16,0
3557793577,2016/9/27 3:59:37,799,16,0
3557794088,2016/9/27 4:8:8,110,14,0
3557794420,2016/9/27 4:13:40,109,15,0
3557794866,2016/9/27 4:21:6,43,14,0
3557795118,2016/9/27 4:25:18,961,17,0
3557795176,2016/9/27 4:26:16,308,16,0
3557795419,2016/9/27 4:30:19,3068,15,0
3557796130,2016/9/27 4:42:10,18,144,0
3557796356,2016/9/27 4:45:56,74,15,0
3557797086,2016/9/27 4:58:6,449,13,0
3557797307,2016/9/27 5:1:47,45,16,0
3557797604,2016/9/27 5:6:44,15,169,0
3557797848,2016/9/27 5:10:48,326,16,0
3557798418,2016/9/27 5:20:18,208,16,0
3557798445,2016/9/27 5:20:45,269,15,0
3557799259,2016/9/27 5:34:19,54,13,0
3557799310,2016/9/27 5:35:10,41,16,0
3557799879,2016/9/27 5:44:39,167,18,0
3557800208,2016/9/27 5:50:8,2714,15,0
3557800337,2016/9/27 5:52:17,16,47,0
3557800380,2016/9/27 5:53:0,38,14,0
3557800994,2016/9/27 6:3:14,252,14,0
3557801747,2016/9/27 6:15:47,168,17,0
3557801885,2016/9/27 6:18:5,80,15,0
3557802743,2016/9/27 6:32:23,108,16,0
3557802901,2016/9/27 6:35:1,110,17,0
3557803505,2016/9/27 6:45:5,56,16,0
3557803712,2016/9/27 6:48:32,117,17,0
3557803793,2016/9/27 6:49:53,15,94,0
3557804639,2016/9/27 7:3:59,3033,15,0
3557804686,2016/9/27 7:4:46,71,16,0
3557805697,2016/9/27 7:21:37,395,18,0
3557805972,2016/9/27 7:26:12,17,71,0
3557806095,2016/9/27 7:28:15,47,16,0
3557806732,2016/9/27 7:38:52,160,18,0
3557806973,2016/9/27 7:42:53,216,14,0
3557807352,2016/9/27 7:49:12,193,16,0
3557807403,2016/9/27 7:50:3,53,17,0
3557807427,2016/9/27 7:50:27,1746,16,0
3557807624,2016/9/27 7:53:44,20,111,0
3557807712,2016/9/27 7:55:12,206,15,0
3557808029,2016/9/27 8:0:29,134,14,0
3557808063,2016/9/27 8:1:3,18,36,0
3557808251,2016/9/27 8:4:11,15,152,0
3557808343,2016/9/27 8:5:43,37,14,0
3557809564,2016/9/27 8:26:4,438,15,0
3557809779,2016/9/27 8:29:39,16,314,0
3557809926,2016/9/27 8:32:6,71,16,0
3557809961,2016/9/27 8:32:41,58,15,0
3557810042,2016/9/27 8:34:2,43,17,0
3557810480,2016/9/27 8:41:20,55,16,0
3557810513,2016/9/27 8:41:53,45,16,0
3557810586,2016/9/27 8:43:6,57,16,0
3557810862,2016/9/27 8:47:42,822,15,0
3557810932,2016/9/27 8:48:52,107,17,0
3557811604,2016/9/27 9:0:4,15,852,0
3557811640,2016/9/27 9:0:40,17,317,0
3557811954,2016/9/27 9:5:54,17,209,0
3557812013,2016/9/27 9:6:53,3926,16,0
3557812380,2016/9/27 9:13:0,16,122,0
3557813237,2016/9/27 9:27:17,47,19,0
3557813801,2016/9/27 9:36:41,15,219,0
3557813864,2016/9/27 9:37:44,65,16,0
3557814325,2016/9/27 9:45:25,28,13,0
3557814331,2016/9/27 9:45:31,110,15,0
3557814514,2016/9/27 9:48:34,15,53,0
3557815420,2016/9/27 10:3:40,100,16,0
3557816055,2016/9/27 10:14:15,1027,15,0
3557816121,2016/9/27 10:15:21,18,115,0
3557816429,2016/9/27 10:20:29,53,16,0
3557817771,2016/9/27 10:42:51,177,15,0
3557817794,2016/9/27 10:43:14,2589,16,0
3557817949,2016/9/27 10:45:49,146,15,0
3557818198,2016/9/27 10:49:58,203,15,0
3557818462,2016/9/27 10:54:22,350,17,0
3557818564,2016/9/27 10:56:4,375,14,0
3557818579,2016/9/27 10:56:19,64,15,0
3557818606,2016/9/27 10:56:46,263,14,0
