Time, Date, Ch1, Ch2, NAE
3556656614,2016/9/14 0:10:14,603,17,0
3556656680,2016/9/14 0:11:20,17,176,0
3556657341,2016/9/14 0:22:21,583,16,0
3556657750,2016/9/14 0:29:10,4603,15,0
3556659106,2016/9/14 0:51:46,311,16,0
3556659498,2016/9/14 0:58:18,524,15,0
3556659705,2016/9/14 1:1:45,13,330,0
3556659774,2016/9/14 1:2:54,251,17,0
3556660132,2016/9/14 1:8:52,1589,14,0
3556660716,2016/9/14 1:18:36,2779,16,0
3556660906,2016/9/14 1:21:46,3725,15,0
3556660950,2016/9/14 1:22:30,560,15,0
3556661193,2016/9/14 1:26:33,165,17,0
3556662276,2016/9/14 1:44:36,563,15,0
3556662340,2016/9/14 1:45:40,16,364,0
3556662875,2016/9/14 1:54:35,300,17,0
3556663981,2016/9/14 2:13:1,16,221,0
3556664528,2016/9/14 2:22:8,751,17,0
3556665442,2016/9/14 2:37:22,698,16,0
3556665500,2016/9/14 2:38:20,864,14,0
3556666279,2016/9/14 2:51:19,164,16,0
3556666331,2016/9/14 2:52:11,5357,14,0
3556666663,2016/9/14 2:57:43,2289,17,0
3556666932,2016/9/14 3:2:12,16,400,0
3556668439,2016/9/14 3:27:19,2362,13,0
3556669357,2016/9/14 3:42:37,3436,14,0
3556669399,2016/9/14 3:43:19,406,17,0
3556669800,2016/9/14 3:50:0,2702,16,0
3556670609,2016/9/14 4:3:29,16,164,0
3556671747,2016/9/14 4:22:27,15,264,0
3556672013,2016/9/14 4:26:53,257,20,0
3556672417,2016/9/14 4:33:37,1286,14,0
3556673139,2016/9/14 4:45:39,2051,16,0
3556673670,2016/9/14 4:54:30,3897,15,0
3556674379,2016/9/14 5:6:19,2758,16,0
3556674666,2016/9/14 5:11:6,246,14,0
3556675933,2016/9/14 5:32:13,2600,17,0
3556676398,2016/9/14 5:39:58,16,1358,0
3556676492,2016/9/14 5:41:32,705,16,0
3556677213,2016/9/14 5:53:33,620,15,0
3556677551,2016/9/14 5:59:11,253,15,0
3556679083,2016/9/14 6:24:43,3773,17,0
3556679609,2016/9/14 6:33:29,1038,14,0
3556679754,2016/9/14 6:35:54,1268,15,0
3556679998,2016/9/14 6:39:58,720,16,0
3556680561,2016/9/14 6:49:21,1591,14,0
3556680677,2016/9/14 6:51:17,252,16,0
3556681672,2016/9/14 7:7:52,813,13,0
3556681748,2016/9/14 7:9:8,1449,17,0
3556682293,2016/9/14 7:18:13,2859,16,0
3556682803,2016/9/14 7:26:43,20,220,0
3556682903,2016/9/14 7:28:23,871,17,0
3556683441,2016/9/14 7:37:21,252,14,0
3556683743,2016/9/14 7:42:23,47,207,0
3556685171,2016/9/14 8:6:11,226,14,0
3556689988,2016/9/14 9:26:28,17,440,0
3556690778,2016/9/14 9:39:38,185,17,0
3556691429,2016/9/14 9:50:29,3769,15,0
3556692539,2016/9/14 10:8:59,2527,15,0
3556692557,2016/9/14 10:9:17,15,246,0
3556692644,2016/9/14 10:10:44,15,876,0
3556692664,2016/9/14 10:11:4,433,30,0
3556693959,2016/9/14 10:32:39,235,17,0
3556694128,2016/9/14 10:35:28,1443,16,0
3556695667,2016/9/14 11:1:7,435,27,0
3556696020,2016/9/14 11:7:0,18,319,0
3556696416,2016/9/14 11:13:36,15,201,0
3556696506,2016/9/14 11:15:6,1730,15,0
3556696832,2016/9/14 11:20:32,619,20,0
3556696833,2016/9/14 11:20:33,201,14,0
3556696834,2016/9/14 11:20:34,573,20,0
3556696835,2016/9/14 11:20:35,342,21,0
3556696836,2016/9/14 11:20:36,245,21,0
3556696838,2016/9/14 11:20:38,506,17,0
3556696842,2016/9/14 11:20:42,419,53,0
3556697468,2016/9/14 11:31:8,368,27,0
3556697469,2016/9/14 11:31:9,366,23,0
3556697470,2016/9/14 11:31:10,364,20,0
3556697776,2016/9/14 11:36:16,363,24,0
3556697777,2016/9/14 11:36:17,362,23,0
3556697833,2016/9/14 11:37:13,3026,16,0
3556698077,2016/9/14 11:41:17,355,21,0
3556698078,2016/9/14 11:41:18,365,25,0
3556698659,2016/9/14 11:50:59,369,21,0
3556699707,2016/9/14 12:8:27,803,16,0
3556699755,2016/9/14 12:9:15,1387,16,0
3556701974,2016/9/14 12:46:14,1034,16,0
3556702002,2016/9/14 12:46:42,1237,14,0
3556702015,2016/9/14 12:46:55,1826,15,0
3556702194,2016/9/14 12:49:54,492,17,0
3556702240,2016/9/14 12:50:40,15,188,0
3556702241,2016/9/14 12:50:41,567,15,0
3556702428,2016/9/14 12:53:48,17,215,0
3556702859,2016/9/14 13:0:59,16,287,0
3556703379,2016/9/14 13:9:39,501,16,0
3556704401,2016/9/14 13:26:41,320,23,0
3556704402,2016/9/14 13:26:42,19,260,0
3556704403,2016/9/14 13:26:43,392,14,0
3556704404,2016/9/14 13:26:44,1706,27,0
3556704429,2016/9/14 13:27:9,206,19,0
3556704686,2016/9/14 13:31:26,15,552,0
3556705206,2016/9/14 13:40:6,275,16,0
3556706032,2016/9/14 13:53:52,334,14,0
3556706162,2016/9/14 13:56:2,1090,16,0
3556706396,2016/9/14 13:59:56,4731,14,0
3556707077,2016/9/14 14:11:17,231,16,0
3556707108,2016/9/14 14:11:48,2181,16,0
3556709954,2016/9/14 14:59:14,747,14,0
3556710794,2016/9/14 15:13:14,4493,14,0
3556711425,2016/9/14 15:23:45,232,14,0
3556714413,2016/9/14 16:13:33,245,16,0
3556714816,2016/9/14 16:20:16,15,708,0
3556715559,2016/9/14 16:32:39,4127,15,0
3556716206,2016/9/14 16:43:26,194,15,0
3556719758,2016/9/14 17:42:38,3182,15,0
3556720538,2016/9/14 17:55:38,3086,14,0
3556720924,2016/9/14 18:2:4,817,16,0
3556720964,2016/9/14 18:2:44,1219,15,0
3556721302,2016/9/14 18:8:22,381,14,0
3556722276,2016/9/14 18:24:36,16,3786,0
3556722461,2016/9/14 18:27:41,1948,15,0
3556724279,2016/9/14 18:57:59,3406,15,0
3556724523,2016/9/14 19:2:3,2066,18,0
3556724588,2016/9/14 19:3:8,15,213,0
3556725393,2016/9/14 19:16:33,559,15,0
3556725401,2016/9/14 19:16:41,167,18,0
3556725456,2016/9/14 19:17:36,1290,18,0
3556726607,2016/9/14 19:36:47,267,17,0
3556728854,2016/9/14 20:14:14,534,14,0
3556728936,2016/9/14 20:15:36,3780,16,0
3556729042,2016/9/14 20:17:22,186,15,0
3556729114,2016/9/14 20:18:34,4644,17,0
3556730079,2016/9/14 20:34:39,4428,14,0
3556730808,2016/9/14 20:46:48,1471,14,0
3556731888,2016/9/14 21:4:48,177,17,0
3556734906,2016/9/14 21:55:6,411,14,0
3556735723,2016/9/14 22:8:43,5745,17,0
3556736994,2016/9/14 22:29:54,17,160,0
3556737103,2016/9/14 22:31:43,854,16,0
3556737407,2016/9/14 22:36:47,747,15,0
3556738288,2016/9/14 22:51:28,496,14,0
3556738651,2016/9/14 22:57:31,190,16,0
3556741919,2016/9/14 23:51:59,5902,17,0
