Time, Date, Ch1, Ch2, NAE
3556570225,2016/9/13 0:10:25,15,5158,0
3556570963,2016/9/13 0:22:43,15,5514,0
3556571044,2016/9/13 0:24:4,16,452,0
3556571949,2016/9/13 0:39:9,16,3691,0
3556572498,2016/9/13 0:48:18,14,2831,0
3556572537,2016/9/13 0:48:57,17,226,0
3556572546,2016/9/13 0:49:6,17,275,0
3556572939,2016/9/13 0:55:39,15,262,0
3556573094,2016/9/13 0:58:14,16,1451,0
3556573221,2016/9/13 1:0:21,16,3391,0
3556573597,2016/9/13 1:6:37,13,261,0
3556573703,2016/9/13 1:8:23,15,1335,0
3556573720,2016/9/13 1:8:40,15,667,0
3556574504,2016/9/13 1:21:44,15,326,0
3556574530,2016/9/13 1:22:10,14,2433,0
3556574793,2016/9/13 1:26:33,15,2342,0
3556575292,2016/9/13 1:34:52,17,368,0
3556575378,2016/9/13 1:36:18,15,391,0
3556575444,2016/9/13 1:37:24,14,2736,0
3556576043,2016/9/13 1:47:23,14,484,0
3556576078,2016/9/13 1:47:58,13,300,0
3556576120,2016/9/13 1:48:40,16,286,0
3556576380,2016/9/13 1:53:0,13,1554,0
3556577690,2016/9/13 2:14:50,17,1353,0
3556578356,2016/9/13 2:25:56,15,213,0
3556578423,2016/9/13 2:27:3,14,358,0
3556578457,2016/9/13 2:27:37,16,235,0
3556578871,2016/9/13 2:34:31,15,915,0
3556579427,2016/9/13 2:43:47,14,3331,0
3556579742,2016/9/13 2:49:2,14,438,0
3556580043,2016/9/13 2:54:3,17,1699,0
3556580078,2016/9/13 2:54:38,13,2109,0
3556580172,2016/9/13 2:56:12,14,337,0
3556581157,2016/9/13 3:12:37,17,239,0
3556581234,2016/9/13 3:13:54,16,2248,0
3556581300,2016/9/13 3:15:0,15,483,0
3556581338,2016/9/13 3:15:38,15,368,0
3556583632,2016/9/13 3:53:52,15,3643,0
3556584037,2016/9/13 4:0:37,15,395,0
3556585017,2016/9/13 4:16:57,14,1437,0
3556585708,2016/9/13 4:28:28,14,1923,0
3556586479,2016/9/13 4:41:19,17,1423,0
3556586629,2016/9/13 4:43:49,14,953,0
3556586964,2016/9/13 4:49:24,18,634,0
3556587780,2016/9/13 5:3:0,15,2533,0
3556588716,2016/9/13 5:18:36,14,1781,0
3556589128,2016/9/13 5:25:28,16,461,0
3556589337,2016/9/13 5:28:57,16,1107,0
3556590237,2016/9/13 5:43:57,15,565,0
3556591241,2016/9/13 6:0:41,15,3377,0
3556593465,2016/9/13 6:37:45,15,703,0
3556594350,2016/9/13 6:52:30,18,409,0
3556595129,2016/9/13 7:5:29,14,773,0
3556597354,2016/9/13 7:42:34,16,726,0
3556598020,2016/9/13 7:53:40,14,2746,0
3556599578,2016/9/13 8:19:38,16,222,0
3556600185,2016/9/13 8:29:45,16,272,0
3556607967,2016/9/13 10:39:27,14,434,0
3556607968,2016/9/13 10:39:28,14,217,0
3556607970,2016/9/13 10:39:30,14,463,0
3556607973,2016/9/13 10:39:33,14,390,0
3556607976,2016/9/13 10:39:36,16,452,0
3556608087,2016/9/13 10:41:27,14,599,0
3556608153,2016/9/13 10:42:33,15,724,0
3556610111,2016/9/13 11:15:11,15,294,0
3556614981,2016/9/13 12:36:21,66,251,0
3556614982,2016/9/13 12:36:22,65,261,0
3556620983,2016/9/13 14:16:23,15,880,0
3556626764,2016/9/13 15:52:44,37,254,0
3556636605,2016/9/13 18:36:45,15,292,0
3556640833,2016/9/13 19:47:13,15,704,0
3556645481,2016/9/13 21:4:41,14,817,0
