Time, Date, Ch1, Ch2, NAE
3557351084,2016/9/22 1:4:44,119,21,0
3557352053,2016/9/22 1:20:53,175,18,0
3557353528,2016/9/22 1:45:28,161,22,0
3557362335,2016/9/22 4:12:15,17,98,0
3557363196,2016/9/22 4:26:36,139,18,0
3557366688,2016/9/22 5:24:48,213,16,0
3557368581,2016/9/22 5:56:21,20,616,0
3557368709,2016/9/22 5:58:29,359,19,0
3557369122,2016/9/22 6:5:22,189,18,0
3557370784,2016/9/22 6:33:4,257,18,0
3557371295,2016/9/22 6:41:35,183,18,0
3557373867,2016/9/22 7:24:27,82,17,0
3557374836,2016/9/22 7:40:36,110,16,0
3557376877,2016/9/22 8:14:37,17,1101,0
3557378749,2016/9/22 8:45:49,80,17,0
3557379400,2016/9/22 8:56:40,217,18,0
3557379920,2016/9/22 9:5:20,101,18,0
3557380389,2016/9/22 9:13:9,774,17,0
3557381833,2016/9/22 9:37:13,18,256,0
3557384628,2016/9/22 10:23:48,19,101,0
3557394375,2016/9/22 13:6:15,157,19,0
3557396075,2016/9/22 13:34:35,15,138,0
3557396577,2016/9/22 13:42:57,17,75,0
3557397652,2016/9/22 14:0:52,84,21,0
3557400596,2016/9/22 14:49:56,1434,16,0
3557402227,2016/9/22 15:17:7,96,19,0
3557404941,2016/9/22 16:2:21,84,15,0
3557405622,2016/9/22 16:13:42,341,21,0
3557405885,2016/9/22 16:18:5,869,19,0
3557407447,2016/9/22 16:44:7,590,16,0
3557409745,2016/9/22 17:22:25,169,19,0
3557415739,2016/9/22 19:2:19,103,20,0
3557416730,2016/9/22 19:18:50,104,20,0
3557418453,2016/9/22 19:47:33,90,15,0
3557420577,2016/9/22 20:22:57,16,712,0
3557424260,2016/9/22 21:24:20,15,93,0
