Time, Date, Ch1, Ch2, NAE
3558386432,2016/10/4 0:40:32,15,168,0
3558387106,2016/10/4 0:51:46,44,19,0
3558387152,2016/10/4 0:52:32,94,18,0
3558387859,2016/10/4 1:4:19,125,19,0
3558394209,2016/10/4 2:50:9,69,16,0
3558399328,2016/10/4 4:15:28,54,18,0
3558400635,2016/10/4 4:37:15,16,44,0
3558401941,2016/10/4 4:59:1,17,42,0
3558402435,2016/10/4 5:7:15,16,70,0
3558405683,2016/10/4 6:1:23,49,17,0
3558407957,2016/10/4 6:39:17,132,15,0
3558410840,2016/10/4 7:27:20,137,18,0
3558412157,2016/10/4 7:49:17,151,15,0
3558412660,2016/10/4 7:57:40,15,55,0
3558413050,2016/10/4 8:4:10,39,15,0
3558413051,2016/10/4 8:4:11,38,15,0
3558413580,2016/10/4 8:13:0,98,17,0
3558414450,2016/10/4 8:27:30,63,16,0
3558418017,2016/10/4 9:26:57,108,17,0
3558418187,2016/10/4 9:29:47,167,14,0
3558418502,2016/10/4 9:35:2,46,18,0
3558418620,2016/10/4 9:37:0,35,17,0
3558420140,2016/10/4 10:2:20,57,17,0
3558420479,2016/10/4 10:7:59,69,15,0
3558420533,2016/10/4 10:8:53,51,18,0
3558420660,2016/10/4 10:11:0,16,82,0
3558420954,2016/10/4 10:15:54,195,19,0
3558421806,2016/10/4 10:30:6,58,17,0
3558422165,2016/10/4 10:36:5,67,23,0
3558422488,2016/10/4 10:41:28,58,16,0
3558422711,2016/10/4 10:45:11,44,20,0
3558422851,2016/10/4 10:47:31,64,18,0
3558423009,2016/10/4 10:50:9,274,17,0
3558423094,2016/10/4 10:51:34,55,20,0
3558423465,2016/10/4 10:57:45,82,19,0
3558423484,2016/10/4 10:58:4,37,15,0
3558423487,2016/10/4 10:58:7,16,63,0
3558423613,2016/10/4 11:0:13,50,17,0
3558423956,2016/10/4 11:5:56,112,17,0
3558424208,2016/10/4 11:10:8,97,15,0
3558424504,2016/10/4 11:15:4,244,17,0
3558425109,2016/10/4 11:25:9,237,17,0
3558426174,2016/10/4 11:42:54,181,16,0
3558426297,2016/10/4 11:44:57,70,16,0
3558427139,2016/10/4 11:58:59,39,16,0
3558427252,2016/10/4 12:0:52,166,16,0
3558428903,2016/10/4 12:28:23,15,1021,0
3558430204,2016/10/4 12:50:4,143,19,0
3558430621,2016/10/4 12:57:1,54,17,0
3558431641,2016/10/4 13:14:1,120,18,0
3558435389,2016/10/4 14:16:29,63,19,0
3558435879,2016/10/4 14:24:39,102,15,0
3558436204,2016/10/4 14:30:4,40,16,0
3558436247,2016/10/4 14:30:47,49,16,0
3558436315,2016/10/4 14:31:55,43,15,0
3558436342,2016/10/4 14:32:22,42,17,0
3558436431,2016/10/4 14:33:51,53,15,0
3558436549,2016/10/4 14:35:49,32,16,0
3558436704,2016/10/4 14:38:24,53,19,0
3558436892,2016/10/4 14:41:32,35,15,0
3558437531,2016/10/4 14:52:11,32,16,0
3558438541,2016/10/4 15:9:1,52,20,0
3558439396,2016/10/4 15:23:16,54,14,0
3558444936,2016/10/4 16:55:36,18,73,0
3558452945,2016/10/4 19:9:5,65,17,0
