Time, Date, Ch1, Ch2, NAE
3557091965,2016/9/19 1:6:5,15,403,0
3557092108,2016/9/19 1:8:28,17,2109,0
3557095420,2016/9/19 2:3:40,15,437,0
3557097601,2016/9/19 2:40:1,15,638,0
3557098661,2016/9/19 2:57:41,16,254,0
3557104863,2016/9/19 4:41:3,16,280,0
3557106779,2016/9/19 5:12:59,14,752,0
3557108095,2016/9/19 5:34:55,17,299,0
3557110426,2016/9/19 6:13:46,16,541,0
3557110499,2016/9/19 6:14:59,16,386,0
3557110832,2016/9/19 6:20:32,17,215,0
3557112516,2016/9/19 6:48:36,15,1225,0
3557114231,2016/9/19 7:17:11,16,541,0
3557125813,2016/9/19 10:30:13,15,159,0
3557127119,2016/9/19 10:51:59,158,20,0
3557127166,2016/9/19 10:52:46,15,504,0
3557128438,2016/9/19 11:13:58,14,450,0
3557128772,2016/9/19 11:19:32,18,1577,0
3557130561,2016/9/19 11:49:21,16,255,0
3557131434,2016/9/19 12:3:54,225,20,0
3557131675,2016/9/19 12:7:55,1101,17,0
3557138044,2016/9/19 13:54:4,16,1699,0
