Time, Date, Ch1, Ch2, NAE
3557002810,2016/9/18 0:20:10,15,628,0
3557002942,2016/9/18 0:22:22,15,794,0
3557006429,2016/9/18 1:20:29,16,3644,0
3557007279,2016/9/18 1:34:39,14,840,0
3557007485,2016/9/18 1:38:5,16,726,0
3557007555,2016/9/18 1:39:15,17,1088,0
3557007826,2016/9/18 1:43:46,18,248,0
3557008533,2016/9/18 1:55:33,757,18,0
3557008550,2016/9/18 1:55:50,2235,21,0
3557009019,2016/9/18 2:3:39,15,1098,0
3557009243,2016/9/18 2:7:23,17,1527,0
3557011507,2016/9/18 2:45:7,15,937,0
3557011992,2016/9/18 2:53:12,16,181,0
3557013771,2016/9/18 3:22:51,14,637,0
3557013830,2016/9/18 3:23:50,15,282,0
3557013899,2016/9/18 3:24:59,15,191,0
3557015320,2016/9/18 3:48:40,16,323,0
3557016314,2016/9/18 4:5:14,16,818,0
3557018021,2016/9/18 4:33:41,15,1704,0
3557019915,2016/9/18 5:5:15,14,613,0
3557020571,2016/9/18 5:16:11,17,1613,0
3557021058,2016/9/18 5:24:18,17,938,0
3557021646,2016/9/18 5:34:6,16,261,0
3557023982,2016/9/18 6:13:2,19,694,0
3557024667,2016/9/18 6:24:27,15,198,0
3557026464,2016/9/18 6:54:24,14,520,0
3557029453,2016/9/18 7:44:13,14,283,0
3557029689,2016/9/18 7:48:9,16,351,0
3557031197,2016/9/18 8:13:17,17,1568,0
3557031278,2016/9/18 8:14:38,14,993,0
3557031435,2016/9/18 8:17:15,15,286,0
3557032460,2016/9/18 8:34:20,16,284,0
3557032834,2016/9/18 8:40:34,17,262,0
3557032923,2016/9/18 8:42:3,15,832,0
3557033409,2016/9/18 8:50:9,16,160,0
3557033738,2016/9/18 8:55:38,17,715,0
3557034190,2016/9/18 9:3:10,17,2146,0
3557035884,2016/9/18 9:31:24,18,395,0
3557036868,2016/9/18 9:47:48,3611,16,0
3557040711,2016/9/18 10:51:51,20,856,0
3557041203,2016/9/18 11:0:3,17,700,0
3557041770,2016/9/18 11:9:30,16,311,0
3557041837,2016/9/18 11:10:37,17,336,0
3557042033,2016/9/18 11:13:53,18,2790,0
3557044615,2016/9/18 11:56:55,16,373,0
3557044622,2016/9/18 11:57:2,15,642,0
